id	logFC	AveExpr	t	P.Value	adj.P.Val	B
RNF110	-1.06394905357143	8.86921406666667	-5.57334159040626	4.99549113251496e-05	0.00209036279223726	2.04887987223807
AKR1C4	-1.03107941071429	7.25569173333333	-5.56972906700656	5.02964959913853e-05	0.00210266899955676	2.04208298914526
MAP4K2	1.25407825	8.67729526666667	5.56519091866334	5.07290401695231e-05	0.0021110185873598	2.03354211382514
LOC346887	-1.11043676785714	7.5012688	-5.56463471560946	5.07823182945923e-05	0.0021110185873598	2.03249514233885
CENTA2	1.82763430357143	9.34461513333333	5.56210960574751	5.10249268304665e-05	0.00211725863997783	2.02774147502928
FAM8A1	-1.03746069642857	9.7260518	-5.56163244990802	5.10709060844478e-05	0.00211725863997783	2.02684310646299
ACP2	1.01573816071429	7.46727726666667	5.56108487985811	5.11237234851893e-05	0.00211725863997783	2.02581212794233
LILRB2	2.05164273214286	9.3255684	5.5542414726907	5.17886224934019e-05	0.00213679952938294	2.01292384840558
LCN7	-1.68164560714285	7.8130398	-5.55129619611255	5.20775373575351e-05	0.00214308245408166	2.00737506624144
SMOC2	-2.931827875	10.6039015333333	-5.54933802861251	5.22705471062642e-05	0.00214308245408166	2.00368532422489
IRF4	1.19382560714286	6.84952686666667	5.549244858162	5.22797490605393e-05	0.00214308245408166	2.00350975210973
PIM2	1.76206880357143	8.1814824	5.54197038804718	5.30034215181403e-05	0.00217073772197142	1.9897980738451
PTGER2	1.0706995	7.02636826666667	5.53743964174287	5.34593878944387e-05	0.00218024979312968	1.98125452922543
WFDC1	-1.09218205357143	7.45756466666667	-5.5360649107262	5.35985412620554e-05	0.00218299412948824	1.97866169016794
MGC17943	-1.07124419642857	9.72470066666667	-5.53497747897172	5.37088795768431e-05	0.00218547749689889	1.97661054157546
MEIS1	-1.206231	7.8539152	-5.52600299372714	5.46285342620758e-05	0.00221070792399508	1.95967664635357
IGSF4	1.18462801785714	7.43167353333333	5.52381471979385	5.48552423709351e-05	0.00221583146920259	1.95554600338277
PARVG	1.58006101785714	7.98258593333333	5.52151839541472	5.50941937935226e-05	0.00221940868755854	1.95121072610428
ALDH1B1	-1.71165555357143	8.11841053333333	-5.50681042627435	5.66504908745734e-05	0.00226471336485037	1.92342687182633
LOC349236	1.04730625	7.18044066666667	5.50384698051993	5.69695406046796e-05	0.00227417499854981	1.91782539676893
FPRL2	2.02688978571429	9.2641284	5.49732644133382	5.76781284996715e-05	0.00229234189286701	1.90549630232209
CCR7	2.26630753571429	7.37771893333333	5.49729695734261	5.76813531951087e-05	0.00229234189286701	1.90544054112514
HSPA2	-1.39687730357143	8.0206228	-5.49373137718409	5.80727055972428e-05	0.00230582495264675	1.8986963505115
PCDH18	-1.51731980357143	8.0789458	-5.49155038024941	5.83134440092581e-05	0.00231330895446046	1.89457024184333
ADH1B	-3.85555324999999	11.1548660666667	-5.49094398211831	5.83805618404292e-05	0.00231389815022335	1.89342292033082
Hs.28774	-1.044674625	7.2032538	-5.48779490433452	5.87304003728827e-05	0.00232360347212535	1.88746401082962
OSM	2.22701382142857	8.94489086666667	5.48639605053304	5.88864986521035e-05	0.00232474337996672	1.88481658590099
SDC3	1.09190210714286	9.83045306666667	5.47294025501688	6.04101770917053e-05	0.00237309614924931	1.85933759718047
CD3Z	1.69101739285714	8.0292972	5.46984858830317	6.07660016025714e-05	0.00238495782176334	1.85348010487131
LOC64744	1.70554978571429	9.59089073333333	5.46798436849048	6.09816064221855e-05	0.00239021538928745	1.84994754285768
LTBP2	-2.02917289285714	9.9268804	-5.46247598535683	6.16233177719469e-05	0.00240580910440885	1.83950692450417
SH3KBP1	1.04048755357143	9.44693973333333	5.45968210256438	6.1951468027274e-05	0.00241633408189245	1.83420988350612
ATP6V1B2	1.12186657142857	10.7968117333333	5.45925266477223	6.20020671537273e-05	0.00241633408189245	1.83339560466071
HMOX1	3.43576776785714	10.1221826666667	5.45598689238286	6.23882652978156e-05	0.00242711184645421	1.82720242758367
CCR1	2.18391755357143	9.3368804	5.45206833397282	6.28549512975202e-05	0.00243883821546347	1.8197694955284
GLA	1.44873858928572	8.96926513333333	5.44530712624872	6.36687097290828e-05	0.0024617826350445	1.80693981496765
SERPINA1	2.32951278571429	8.56071846666667	5.44285733170168	6.39662468529175e-05	0.00246897443824966	1.80228977085099
LRP5	-1.20882907142857	7.70487726666667	-5.43929894572803	6.440099491917e-05	0.00248142806532767	1.79553409258086
GRN	1.71991614285715	10.9637765333333	5.43414176543773	6.50365169795891e-05	0.00249938947892393	1.78574017502639
CENTB1	1.66111857142857	7.45760266666667	5.42759508261003	6.58526384938254e-05	0.0025219965496528	1.77330255327762
MMP9	4.01115167857143	9.39376053333333	5.42568614814398	6.60926020137088e-05	0.00252330446445828	1.76967485562391
HEYL	-1.73735326785714	8.53090626666667	-5.42540763772247	6.61276879392676e-05	0.00252330446445828	1.76914554139311
HOXA5	-1.360264	8.17801713333333	-5.42393363363079	6.63137001700904e-05	0.0025243681289168	1.7663440036312
C7orf10	-1.1392845	7.9849304	-5.42309472131638	6.64198088006636e-05	0.00252605477440243	1.76474941658241
FLJ10159	-1.74795769642857	8.58650453333333	-5.41911529414609	6.69255419281252e-05	0.00253506811602376	1.75718417605864
TU12B1-TY	-1.11197114285714	8.19711913333333	-5.4187330104444	6.69743347103839e-05	0.00253506811602376	1.75645731440452
EBI2	2.26503907142857	9.57030873333333	5.41856640342018	6.69956111254925e-05	0.00253506811602376	1.75614052743637
MGC13010	-1.02092930357143	8.9897412	-5.41361011176068	6.763176266774e-05	0.00255392498928106	1.74671499899729
ARRDC4	1.27427741071429	8.52660766666667	5.41333688577905	6.76670132911701e-05	0.00255392498928106	1.74619530558592
FLJ32028	1.41322853571429	7.5682104	5.40989423388883	6.8112805693625e-05	0.00256856059085874	1.73964634255461
LNK	1.17919492857143	8.84127246666667	5.40420475758072	6.88562204977833e-05	0.00258777809327493	1.72881992385745
SPINT2	-1.18517008928571	9.145704	-5.40159059088536	6.92006129816516e-05	0.00259462403909122	1.72384408085896
DDIT4	-1.83814351785714	10.2730810666667	-5.4014877452225	6.9214198368421e-05	0.00259462403909122	1.72364830511396
FCGR2B	1.67825157142857	8.72357406666667	5.40078216233831	6.93074767691303e-05	0.00259592268318353	1.72230512982452
LOC401093	-2.23338123214285	8.6532598	-5.39561872213136	6.99940604123312e-05	0.00260973481087671	1.712473872228
CKLFSF6	1.06084717857143	9.45243526666667	5.39535042680015	7.00299276138763e-05	0.00260973481087671	1.71196294164884
FLJ38359	-1.60032066071428	7.17542206666667	-5.39293056868656	7.03542888484435e-05	0.00261741603016663	1.70735424973097
LOC112817	-1.04253566071429	6.99032673333333	-5.39164652316212	7.05270355216193e-05	0.00261944036628618	1.70490844432124
FKHL18	-1.01929957142857	7.40374686666667	-5.39051371623593	7.06798002454926e-05	0.0026229137606609	1.70275053892889
STX11	1.58823333928571	8.59146293333333	5.38712010205285	7.11395002452954e-05	0.00263776210624767	1.69628500304654
NCALD	-1.07346928571429	7.35135466666667	-5.38396372746343	7.15698426546904e-05	0.00265149796988155	1.69027014503692
C1orf24	-1.79932228571428	10.0052172666667	-5.37708751148218	7.25167087776267e-05	0.00267321958816564	1.67716229951239
ICAM3	1.91387041071429	8.2374804	5.37389760574162	7.29603589046048e-05	0.00268727205442984	1.67107948063762
SMTN	-2.13366364285714	8.9196818	-5.37007266852541	7.34960360281402e-05	0.00270250540451646	1.66378402537646
DKFZP586A0522	-1.131966125	11.2814982666667	-5.36388059957824	7.43718738584553e-05	0.00271890305488153	1.65196972632084
LOC149345	-1.38576528571429	8.11003953333333	-5.35803918853065	7.52080186838875e-05	0.00273240080330774	1.64082003799565
LOC161291	-1.66399246428571	8.15862493333333	-5.35224533593814	7.60469717633756e-05	0.00275963240484276	1.62975687961041
EDNRA	-1.47956042857143	7.76745746666667	-5.34884806178771	7.65433985807509e-05	0.00277310093450655	1.62326793957432
MYO1F	1.48113080357143	7.336609	5.3451956634229	7.70808483901864e-05	0.0027880092483091	1.61629008355785
ADHFE1	-1.27327205357143	7.876337	-5.34341139658334	7.7344821582947e-05	0.00279299342668861	1.61288065773468
RAI2	-1.40953541071428	8.71845393333333	-5.33752664158879	7.82220921376531e-05	0.00281419779216756	1.60163307695705
FLJ33069	1.14508721428572	7.80308653333333	5.3366749392913	7.83499102227406e-05	0.00281419779216756	1.60000485181541
ISG20	1.7108025	9.089041	5.33655655137307	7.83676942347392e-05	0.00281419779216756	1.59977851884588
LOC402578	1.07340714285714	7.28096733333333	5.3345152769811	7.86749885257839e-05	0.00281804133658051	1.59587575263148
MN1	-1.10565564285714	7.22637486666667	-5.32814633719636	7.96418111559217e-05	0.00284576453873686	1.58369545856962
PRKY	1.02651376785714	7.32698313333333	5.32095250357168	8.07486560793311e-05	0.00287399544481898	1.56993150034675
PTRF	-1.05303283928571	7.1690558	-5.32090209674777	8.0756467594751e-05	0.00287399544481898	1.56983503421865
FCGRT	1.32473708928572	11.0703032666667	5.31862365930035	8.111037338835e-05	0.0028819570229928	1.56547434076735
SRPX	-1.98891353571428	9.6547146	-5.31719013845513	8.13338618543014e-05	0.00288758037851935	1.56273039875037
CDC42EP5	-1.23945239285714	8.73858613333333	-5.31062505253054	8.23655405697527e-05	0.00291020527701843	1.55016071763315
RNF149	1.13324189285715	10.1468284666667	5.29512082792611	8.4856069035432e-05	0.00299104131236994	1.52045468788587
MGC20700	1.15196475	7.2431118	5.29137799312036	8.54688924828001e-05	0.00301024567064322	1.5132789704977
hmm3048	2.207459875	9.22711106666667	5.2885354200837	8.59373715342169e-05	0.00301953913695464	1.50782806725879
NOTCH3	-1.327581	7.4504332	-5.27589727447961	8.80526195983838e-05	0.00308016115562835	1.48358115867692
CX3CL1	-1.38771685714286	7.0645828	-5.2683299295386	8.93448732557356e-05	0.00311663555492278	1.46905342456634
NPL	1.60309496428571	8.09430273333333	5.26757333432238	8.94751488594789e-05	0.00311663555492278	1.46760053188056
GADD45B	-1.31358223214285	11.3459863333333	-5.26709737749552	8.95572029223379e-05	0.00311704126397621	1.46668651418252
GSTA4	-1.11152855357143	7.3250918	-5.26481498544676	8.99517657184248e-05	0.00312831466762459	1.46230306942322
ARGBP2	-1.01564466071429	7.35817286666667	-5.26145668389987	9.05355950563061e-05	0.00314367989359434	1.45585212744514
DOC1	-1.73012351785714	9.2292794	-5.25987336766081	9.08122070835065e-05	0.00315081350470298	1.45281026538062
ATP2A3	1.30413042857143	7.2010772	5.25886896651755	9.09881331048498e-05	0.00315444528490048	1.45088045409061
RPESP	-1.71260917857143	8.33646013333333	-5.25690970870526	9.13323221399938e-05	0.00316390028621424	1.44711566889452
C14orf24	-1.18189594642857	8.64187793333333	-5.25599904448595	9.14927594556484e-05	0.00316450581767224	1.44536563466698
C3AR1	1.29722148214286	8.8927894	5.25528829631516	9.16181787960612e-05	0.00316483826722847	1.44399971105104
PROS1	-1.91709767857143	10.6420416666667	-5.25047683112417	9.24719033533667e-05	0.00317604042301028	1.43475136187912
BAG2	-1.51649208928572	8.34840506666667	-5.24863065729727	9.2801659907878e-05	0.00318072711769528	1.43120199211445
SPAG4	1.24981091071429	7.74038546666667	5.24850642166602	9.28238940202002e-05	0.00318072711769528	1.43096312741722
PLAU	1.70964246428572	10.4381954	5.24789152825639	9.29340209379875e-05	0.00318203787700432	1.42978085974711
LIMS2	-2.133648125	10.0570926666667	-5.24511038951146	9.3433810509801e-05	0.00319170907323071	1.42443293393462
IL4R	1.03816719642857	9.8921904	5.24404913026513	9.36252578342866e-05	0.00319170907323071	1.42239196186593
MAP4K1	1.33195321428571	8.34174166666667	5.24359201185145	9.3707845268104e-05	0.00319170907323071	1.42151280744309
NFATC1	1.03412105357143	7.3408082	5.24352872923748	9.37192844511209e-05	0.00319170907323071	1.42139109695263
CN2	1.39792401785714	8.98400266666667	5.24344917374639	9.37336672237707e-05	0.00319170907323071	1.42123808839305
PDGFC	-1.23852941071428	8.90072673333333	-5.23728885676244	9.48543449321765e-05	0.00322039229972187	1.40938765258599
LCK	1.87671467857143	7.81059293333333	5.22713024622819	9.67327381672607e-05	0.00326855003724638	1.38983574158765
PPP1R16B	1.97826525000001	7.7973882	5.22668989551507	9.68150261952941e-05	0.00326855003724638	1.38898793160239
PSCD3	-1.41727237499999	9.5415206	-5.22554363409454	9.70295667642106e-05	0.00326855003724638	1.38678091723308
TAP1	1.16519830357143	9.81688533333333	5.22489844295135	9.71505403698121e-05	0.00326855003724638	1.38553859478384
PSMB9	1.46476569642857	8.8556202	5.21703149593933	9.86381989946028e-05	0.00330586026184096	1.37038665633844
GALNT6	1.11983926785714	6.86557353333333	5.21480559337514	9.90633817624646e-05	0.00331749927185161	1.36609815548402
VENTX2	1.29087164285714	7.25640326666667	5.21224529488218	9.95547828682635e-05	0.0033289194464832	1.36116465708924
LAMA2	-2.06022778571428	8.24832686666667	-5.20270885390084	0.000101407401347075	0.00337557028002834	1.34278172478188
FLJ22269	1.32339244642857	9.11181826666667	5.19669847194601	0.000102593292387341	0.00340480527779036	1.3311901918224
RASGEF1B	1.07546910714286	7.06009233333333	5.19337050938441	0.000103256078433971	0.00342167148535086	1.32477007022307
MYH11	-3.512045875	12.4999071333333	-5.19073242771159	0.000103784613045513	0.00343661360415179	1.31967988672801
MAT2A	1.230022375	10.0562030666667	5.18871820325697	0.000104190040594634	0.0034423145352281	1.31579287655471
KIAA1728	-1.45101119642857	7.83300206666667	-5.18828150893469	0.00010427815504561	0.003442656584772	1.31495008860034
IGFBP5	-1.82901464285714	7.58896833333333	-5.18030805492886	0.000105900615229088	0.00349361552714024	1.29955790570764
TYK2	1.066513125	8.002067	5.17779612943385	0.000106417133742129	0.00350282479184501	1.29470724307249
LOX	-1.08477155357143	7.7523724	-5.17676006416455	0.000106630933758718	0.00350725460576967	1.29270632673324
MORF4L2	-1.05479873214285	10.0930904666667	-5.17011222615603	0.000108013366433945	0.0035448241354808	1.27986455434977
SPHAR	-1.33990107142857	9.58207433333333	-5.16722478389959	0.000108619571500791	0.00356207827369112	1.27428518480292
GJA1	-1.86562457142857	9.7133352	-5.16554969961419	0.00010897285746634	0.00357037649159724	1.27104798659893
TNFRSF1B	1.72890214285714	9.928637	5.16526081763002	0.000109033904423552	0.00357037649159724	1.27048967166919
ARHGEF10	-1.18379760714286	8.31866786666667	-5.1611573388202	0.000109904882490099	0.00359211900594453	1.26255791417075
SLC24A3	-1.31950423214286	7.83350673333333	-5.15985852217439	0.000110182055839236	0.00359270262584154	1.26004697086348
MGC9913	-1.11309110714286	8.80398373333333	-5.15713675062328	0.000110765238619808	0.00360838752330842	1.25478444639299
CASQ2	-1.85902951785714	7.87703126666667	-5.15547765185271	0.00011112229008765	0.00361469950533463	1.25157616218944
LGMN	1.8057695	11.0650079333333	5.1546503706465	0.000111300771661757	0.0036151927828388	1.24997628473197
MAP3K1	1.22900371428572	8.98594506666667	5.15069755655379	0.000112157666857932	0.00363502505646734	1.24233083078389
FLJ20647	1.42298966071429	8.91348346666667	5.14450907762968	0.000113512920544245	0.00366820731265314	1.23035750105739
SLC37A2	2.00129923214286	7.57616526666667	5.13946514133796	0.000114630028710644	0.00370160512843007	1.22059527498735
B3GNT5	1.12451544642857	7.191607	5.13776045143851	0.00011501013755136	0.00370846963559637	1.21729527792201
MR-1	1.252795	7.60333966666667	5.13700327987191	0.000115179387610966	0.00371122405262933	1.21582940994705
SNAPC3	-1.00063821428571	8.37988	-5.13534801917331	0.000115550283281654	0.00371566175796597	1.21262462650293
SH3BGRL3	1.18701721428572	12.3212538666667	5.13290505441041	0.000116099935290104	0.00373002636804317	1.20789416684401
DAAM2	-1.78724305357143	8.67503086666667	-5.13190899930413	0.000116324815713444	0.00373447680786093	1.20596524484983
CEBPD	-1.17066901785713	12.3129756666667	-5.13117191439482	0.000116491517700938	0.00373447680786093	1.20453775981833
LAMC1	-1.78033633928571	10.465445	-5.12612236264778	0.000117640197616158	0.00376312632143247	1.19475677161501
RAPGEF1	1.053018	7.8193854	5.12440568998246	0.000118033367589267	0.00377297707574875	1.1914308959814
THBS2	-2.60190412499999	11.4354092	-5.12256232408537	0.000118457065090571	0.00377855561856352	1.18785918241877
DPYSL3	-1.62799630357143	11.0999232666667	-5.12216202706142	0.000118549280678188	0.00377855561856352	1.18708351283415
MGC21621	-1.80448867857143	8.58350753333333	-5.11635811512795	0.000119894675024396	0.00380500147145524	1.1758349713331
CPE	-2.74503028571428	11.3654758666667	-5.11349809956374	0.000120563438341065	0.00382348462910861	1.17029054327866
ALEX2	-1.04740655357143	7.8806784	-5.10342567883029	0.000122949515835286	0.00388523980375432	1.15075658068761
LOC375391	1.49653741071428	9.578427	5.09995595457695	0.000123782710538572	0.00390599298714445	1.1440248447853
C5R1	1.77644839285714	9.881521	5.09840284229164	0.000124157550017597	0.00391429867823303	1.141011145256
SOD3	-3.18066814285714	11.9844082	-5.09726375895871	0.00012443320935415	0.00391814156794233	1.13880066117001
C14orf141	-2.29589082142857	9.82762653333333	-5.09274817416017	0.000125532216442307	0.00394713230563482	1.1300363273305
CDC20	1.40009955357143	7.56230966666667	5.08458259783902	0.00012754507148681	0.00399906190146178	1.11418173264908
CLECSF6	1.16601357142857	7.37627766666667	5.07758924950387	0.000129295438567682	0.004036789602446	1.10059709128829
SH2D2A	1.37519789285714	7.76158126666667	5.07387420297313	0.000130235342153671	0.00405755036441049	1.09337830117809
GFRA2	1.06886451785714	7.38917606666667	5.07189882132837	0.000130737980434994	0.00406748550233173	1.08953924999694
LAMA5	-1.88220189285715	9.75489786666667	-5.06984295670811	0.000131263223852712	0.00407809505011037	1.08554331088029
C14orf58	1.58298539285715	8.29862726666667	5.06754531021441	0.000131852816352334	0.00408829824125464	1.08107685467083
PCOLCE2	-1.56339041071429	9.78578393333333	-5.06723827498151	0.000131931810506206	0.00408829824125464	1.08047995508672
MPDZ	-1.54243558928572	8.4201516	-5.06601997708814	0.000132245736315665	0.00409139289878903	1.0781113864123
TLP19	1.14025389285715	9.09631373333333	5.05880320708806	0.000134121194699952	0.00414207369163096	1.0640773489632
MAOB	-2.2343755	9.13853293333333	-5.05792346991274	0.0001343516855164	0.00414207369163096	1.06236616964072
HS3ST1	1.71826723214286	7.66779566666667	5.05700256562697	0.000134593399935885	0.00414496106933787	1.06057482187632
GATM	1.01460969642857	7.7100204	5.05685341731214	0.000134632589847033	0.00414496106933787	1.06028468874381
IGFBP6	-2.71943151785715	10.8721743333333	-5.0562555679102	0.000134789797764909	0.00414691725270886	1.05912168733179
FMOD	-2.177964875	9.89812626666667	-5.04046858664039	0.000139010328677912	0.00423264461570051	1.02839649303316
PAWR	-1.097733	7.4501356	-5.03995869853312	0.000139148894206621	0.00423395178303471	1.02740366091628
FLNC	-1.31019285714285	7.28637866666667	-5.03748620495168	0.000139822834240037	0.00424553590760724	1.02258891268481
TEF	-1.25360658928571	8.95909846666667	-5.03612755846112	0.000140194599818612	0.00425116118025314	1.01994289352408
CXCL2	2.50372121428571	8.67393373333333	5.03510822242479	0.000140474189396662	0.00425381211557388	1.01795755885966
SOST	-2.42659855357143	7.37164646666667	-5.03353969017733	0.000140905539654917	0.00426061442114432	1.01490234056762
GPR48	-1.13747530357143	7.39273806666667	-5.0321062655196	0.000141300929691955	0.0042642636396198	1.01211004570454
KIAA0934	-1.02771676785714	7.58755546666667	-5.0247724113725	0.000143341849457981	0.00431028406338866	0.997820173746886
DDAH1	-1.43761364285714	9.14410813333333	-5.02452930763986	0.000143410020450206	0.00431028406338866	0.997346387641067
LOC83468	-1.10944803571429	7.43466433333333	-5.02029497670009	0.000144602786705408	0.00433729984622074	0.989093017935939
ANKRD25	-2.16195930357143	9.37118553333333	-5.01822048350913	0.000145190878735842	0.00434904640283708	0.985048776623294
CRLF3	1.00208855357143	8.1148652	5.01385820352749	0.000146435588743274	0.00437123908686002	0.976542909785134
PTGIS	-2.06643430357143	9.17031586666667	-5.01320497376852	0.000146622922930682	0.00437123908686002	0.97526901587908
LRRC17	-1.55459980357143	9.17939146666667	-5.01260597371495	0.000146794922244727	0.00437342180189674	0.97410083608895
SLC25A19	1.20604758928571	8.20733933333333	5.00895544358188	0.000147847657620321	0.00439886525414439	0.966980648766516
CMRF-35H	1.74030169642857	7.68161166666667	5.00596867890166	0.00014871476578245	0.00441916891571241	0.961154002865192
SIPL	-1.20596112499999	11.2903592666667	-5.00517243599805	0.000148946812606671	0.00442265143375087	0.959600507548077
TGFBR3	-2.01284603571428	9.4677706	-4.99592949502318	0.000151667937054646	0.00448839766663321	0.941562093293976
APOE	2.824679375	11.5239453333333	4.9939400657221	0.000152260298482025	0.00450291779184784	0.937678310757425
LOC375459	1.0653925	9.27187266666667	4.98131469700576	0.000156075572317772	0.0045942671128008	0.913020780792761
CD1D	1.16806471428571	7.35490286666667	4.97973010179631	0.000156561335163778	0.00460550394044571	0.909924805642079
LOC389865	1.370528375	7.21312353333333	4.97835693801126	0.000156983543260167	0.0046148575213905	0.907241701617008
ARPC1B	1.16957151785714	10.8638866666667	4.97660915796167	0.00015752263306609	0.00462763238958324	0.903826314419771
ASS	-1.44588057142857	8.15316473333333	-4.97045453819314	0.000159436217684811	0.00467454319823969	0.891796734750194
MGC2647	1.38543805357143	7.45692113333333	4.96994429439401	0.00015959593351974	0.00467612916531166	0.890799246362089
COP	1.03767407142857	8.4458614	4.96953358332492	0.000159724613528991	0.00467680429243089	0.889996316363566
REL	1.18497507142857	7.51527986666667	4.96170966742149	0.00016219645234324	0.00473352757952532	0.874697243609594
LOXL4	-1.11197130357143	8.17396993333333	-4.95736694797676	0.000163585443406659	0.00476777797926241	0.866202512965436
TAGLN	-3.03428139285714	11.9735602666667	-4.95691521527203	0.000163730629315101	0.00476881501312438	0.865318767640899
KPNB3	-1.00702164285715	8.10649106666667	-4.95646987304044	0.000163873891315696	0.00476881501312438	0.864447502631916
SELL	1.873632875	8.11351313333333	4.94466875933393	0.000167717621796374	0.00486898003420921	0.841352052234508
PSFL	1.03987973214286	8.91954033333333	4.94269535851414	0.000168369386205716	0.00487944118680325	0.837488527547779
GSN	-1.487471	10.7867098666667	-4.9425768382497	0.000168408613422375	0.00487944118680325	0.837256475190014
TJP1	-1.29098848214286	8.47338033333333	-4.93986278369062	0.000169309478183379	0.00489913020793108	0.831942179066857
LOC143903	-1.20335801785714	7.8024578	-4.93723273117988	0.000170187197447863	0.00492131130333886	0.826791608935105
EXT1	-1.42697266071428	9.2793438	-4.92429953424322	0.000174572053330959	0.00501860645783651	0.801453063531363
PDGFRA	-1.99466723214286	8.97406466666667	-4.92381781621919	0.00017473760464759	0.00502010592664381	0.800508942736528
Hs.519979	1.19549282142857	10.2496104	4.9080270261191	0.000180254889981803	0.00514191010906855	0.769546857993802
ADAM8	1.98865417857143	7.91231786666667	4.90139103133038	0.000182626745840037	0.00518681631634906	0.756527327486965
TRO	-1.15656739285714	8.1607658	-4.89762281535046	0.0001839878748396	0.00521813657584803	0.749132186795089
RAB37	1.39400705357143	7.600167	4.89596566999847	0.000184589760189327	0.00522516487410606	0.74587955881426
NQO1	-1.38710441071428	9.14031173333333	-4.89416806495817	0.000185244954143218	0.00523544327556009	0.742350911813121
TCEAL1	-1.397539625	9.03944046666667	-4.89177351144777	0.000186121445930218	0.0052483876778488	0.737649945454844
APOC1	2.77731401785715	10.080608	4.89134915465225	0.000186277220461035	0.00524943673090448	0.736816789223156
AKNA	1.18991375	7.55608633333333	4.87821707990242	0.000191164731515701	0.00537348888486548	0.711024770002469
C9orf3	-1.46677533928572	7.96271446666667	-4.87133118085348	0.000193780102079091	0.00542878371956542	0.697493359186998
RBPMS	-2.32161541071428	9.5010926	-4.87080645385762	0.000193980905634443	0.00542878371956542	0.696462021747588
OSCAR	1.31604655357143	7.09649893333333	4.86916093716869	0.000194612005251022	0.00543588409309478	0.693227616010048
ASPN	-2.15729183928571	9.86789093333333	-4.86855998002017	0.000194843014878754	0.00543723806442293	0.692046312751046
RAPGEF5	-1.29319235714286	7.46926473333333	-4.86839517660798	0.000194906415075876	0.00543723806442293	0.691722351663469
RTN1	-1.27176921428571	8.9942092	-4.86585894843595	0.000195884789255325	0.00545365608882787	0.686736425734855
FLJ14525	-1.52754464285714	9.04472233333333	-4.86504456618878	0.000196200015951216	0.00545613511695491	0.685135305154729
PPP4C	1.06483403571429	8.7241838	4.85623497873434	0.000199643542002158	0.00553308253985385	0.667810798242399
DKFZp434D0215	-1.77375953571428	8.9311098	-4.84576731548224	0.000203816174238295	0.00561502779457236	0.647215238599876
HOXC6	-1.48571485714285	8.0935814	-4.84121575659527	0.000205658415957027	0.00565873796845837	0.638256364596203
hmm36220	1.53763094642857	10.0766127333333	4.84025533300366	0.000206049331133819	0.00566597266332699	0.636365684540238
DKFZp434B0417	-1.38843253571428	7.29954206666667	-4.83961485408169	0.000206310446077916	0.00566612832829127	0.635104792109087
A4GALT	-1.04388205357143	7.89547666666667	-4.83877859689821	0.000206651889816626	0.00566845877692792	0.633458413832173
PRRX2	-1.77053844642857	8.9923536	-4.83438499584548	0.000208455372257685	0.00571263102443898	0.624807360411772
DIA1	-1.24715653571429	8.76650986666667	-4.83163574165418	0.000209592113135079	0.00573489618832894	0.619393049681996
HRASLS3	-1.52507739285714	9.45163646666667	-4.82891123667754	0.000210724912961078	0.00575877367074867	0.614026724450795
BC008967	-1.14273494642857	8.07241206666667	-4.81839854678833	0.000215155266275494	0.00585796870573079	0.593313367273369
TNFRSF7	2.70883076785714	8.5447014	4.81810373830318	0.00021528087920636	0.00585796870573079	0.59273234005127
PTAFR	1.09867071428571	7.40503	4.81772327248654	0.000215443100781186	0.00585878191510114	0.591982481039413
ASB2	-1.04011625	7.86688166666667	-4.81552511442265	0.00021638280789493	0.00586991401416933	0.587649853050352
ECRG4	-2.07498364285715	9.1190478	-4.81121131352745	0.000218239220961067	0.00588946538729651	0.579145829220106
LMCD1	-2.659710625	10.6023993333333	-4.81087062153439	0.0002183865314572	0.00588946538729651	0.578474125732774
Hs.58066	1.34094091071429	7.9205838	4.80754555657711	0.000219829624159747	0.0059162900430397	0.571917866084294
EHD2	-1.65065525	9.09217046666667	-4.79309296851422	0.000226216969063811	0.00606974403296547	0.543407916351215
PGD	1.37898942857143	7.9456424	4.79167508617747	0.000226853798652295	0.00608314438154719	0.540609810365608
SYTL3	1.44365391071429	7.53397853333333	4.78186034212414	0.00023131284684818	0.00617280431323847	0.521235565713777
FLJ32389	-2.24894448214286	8.7968702	-4.77751453629251	0.000233315927246122	0.00621501969376674	0.512653948372281
INDO	1.17360410714286	7.09151366666667	4.77526370443542	0.000234360387514227	0.00623908783886341	0.508208527396906
CRK7	1.19425075	7.72401426666667	4.7701542295141	0.000236749229126469	0.00628379009105938	0.49811541449433
LOC158830	1.00836703571429	6.62298053333333	4.76815247834387	0.000237691921953388	0.00630125555013197	0.494160517981966
IL8	3.11844030357143	10.0125052666667	4.76264525914779	0.000240305418628759	0.00634302542589207	0.483277794618975
PP2447	1.14171044642857	7.42637733333333	4.75612932636426	0.000243435791095532	0.00639607676165067	0.470397974573758
PLA2G7	2.06382744642857	8.1714946	4.74989439200236	0.000246470408178379	0.00646047241614754	0.458069759426699
SAT	1.12558278571428	12.1575754666667	4.74677677613671	0.000248002340540829	0.00649293886482767	0.451903956405831
DAG1	-1.03096175	9.02222526666667	-4.73804280487124	0.000252346346117255	0.00657765716614481	0.434625563128607
MAMDC2	-1.61546142857143	8.612477	-4.73369374642178	0.000254538512852024	0.00662488479775708	0.426019118515669
CFDP1	-1.50118417857143	8.72450013333333	-4.72936442049731	0.000256740169131133	0.00665480138628426	0.41744993866691
ST6GALNAC6	-1.18592048214286	8.62500306666667	-4.72404225017554	0.000259473563176303	0.00670602077579759	0.406913157169324
